NASDAQ_return(%),Brent Crude Oil_return(%),GJR_VaR_5_t1,Gold Spot_return(%),KOSPI 200 Volume,KOSPI 200_DMI14,KOSPI 200_OG,Signal2_Buy,Signal2_Sell,VKOSPI_Close,Risk_Label
0.5493169951052221,0.6122532583092551,0.7491863805781968,0.5568884742606361,0.0004687234011129654,0.833934123424583,0.6627014399609551,0,0,0.36215538847117795,0
0.5888021635088122,0.5756338831852613,0.7612060328532891,0.5702140261335688,0.0005604470517453534,0.8837657387681317,0.6387772544667467,0,0,0.39273182957393477,0
0.6122292891675635,0.4876132254678461,0.7744915079798518,0.479892760114298,0.00042363889486992724,0.8750718132740067,0.551821881057292,0,0,0.39849624060150374,0
0.5488934139303197,0.33088160599005223,0.7867935838560901,0.49414651033289975,0.0006024222816957682,0.8577701830276535,0.5547706787133824,0,0,0.4147869674185464,0
0.6488368934995241,0.7741079571654185,0.7987534158271807,0.6149488149887536,0.0005355728414043668,0.866630205377398,0.5831892170069822,0,0,0.41303258145363414,0
0.5570466082189827,0.6432111231133235,0.8067635302395659,0.6821710541171859,0.000598535686329989,0.9382837442397521,0.6326292619143564,0,0,0.38621553884711785,0
0.7035453106987678,0.656522558277852,0.8188328208983173,0.5847191326741779,0.0004768852513811016,0.9605661839298196,0.6096238125529462,0,0,0.41804511278195494,0
0.5917440685800175,0.5884335425400568,0.8310294462617202,0.6326207337975931,0.0006187459822320406,0.9864754933221914,0.6569075645276865,0,0,0.431578947368421,0
0.5067311330338468,0.6170125203187431,0.8368211885808925,0.5474511789729758,0.00042130693765045975,0.9607817401054519,0.6088607294905642,0,0,0.4165413533834586,0
0.49934014122406034,0.5058353876883571,0.8490691401053547,0.5461812338756743,0.00040809251340681064,0.8854960439621902,0.5399175795792471,0,0,0.3882205513784461,0
0.6916172716420452,0.472383231331041,0.8604751945797628,0.5467077690204597,0.0003583440927248376,0.8764919764660162,0.5552608238668487,0,0,0.3646616541353384,0
0.5482288843164695,0.5399814300478937,0.8726701561906982,0.4924964157933286,0.0003466843066275001,0.9049668941342631,0.6418464702432126,0,0,0.3887218045112782,0
0.48850707709318175,0.4831172738186902,0.886174573066161,0.5720711748454539,0.0004407399144793555,0.883906226729845,0.5424283593132418,0,0,0.37218045112781956,0
0.6995360959522913,0.5711501721232749,0.8518980540540144,0.597028463665852,0.0005208037790144061,0.7712517023556875,0.5126972841940893,0,0,0.4052631578947368,0
0.623925865850927,0.5805136511432398,0.8638273774244425,0.5914328975530823,0.0005449006702822367,0.7949675837234362,0.6789528079784992,0,0,0.36441102756892235,0
0.48389825056607993,0.48129218492588394,0.8612789319803692,0.5204138957581934,0.00046328216760087456,0.8242022559017854,0.7137353331401894,0,0,0.35889724310776944,1
0.35394061723049325,0.43111255632139694,0.6846590720143455,0.4892064876005495,0.0004562862959424721,0.6647731515086314,0.5465874817102385,0,0,0.44586466165413535,0
0.6856840459028675,0.6571212976379107,0.7044221256799788,0.5881634599594604,0.0004329667237477973,0.6309287931206851,0.479776502399853,0,0,0.4210526315789474,0
0.6359721608618988,0.6772118881502974,0.7219658980980448,0.6015727165572206,0.0004275254902357064,0.6562448184762346,0.5996242291159918,0,0,0.42456140350877186,0
0.662848191477266,0.4709568417765468,0.7342336508433529,0.5487869159670079,0.0004290801283820181,0.697977705014398,0.6849342749074493,0,0,0.39849624060150374,0
0.7092036189808392,0.5962179941574438,0.7498773355599198,0.6458793431248488,0.0005410140749164576,0.7411969922871695,0.6204468606989197,0,0,0.37568922305764413,0
0.5690816331486857,0.5494395464826847,0.7605698944095934,0.5007599842713382,0.0005915398146715866,0.8176724248317357,0.7507746914147279,0,0,0.3541353383458647,0
0.6059544168516091,0.39948764693127714,0.7635335342907701,0.5806524454858754,0.0004555089768693163,0.7870995445169252,0.5012218130803663,0,0,0.3641604010025062,0
0.5816327352257427,0.5349785266934778,0.7769998185195174,0.5659608641746995,0.000388659536577915,0.7905046650805172,0.6107733346011679,0,0,0.3406015037593985,0
