stage,C,l1_ratio,valid_accuracy,valid_precision,valid_recall,valid_specificity,valid_f1,valid_gmean,valid_log_loss,valid_roc_auc,valid_pr_auc,tn,fp,fn,tp
refine,61.89658188912605,0.567,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.670091294766923,0.7172031844929042,0.33587951499492746,750,320,58,104
refine,54.11695265464636,0.667,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6700978933437158,0.7171974154840199,0.3358744405514941,750,320,58,104
coarse,100.0,0.15,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6700993031682625,0.7172262605284412,0.3358731650376028,750,320,58,104
refine,61.89658188912605,0.583,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6701000998992266,0.7172147225106728,0.33588546028050975,750,320,58,104
coarse,56.23413251903491,0.65,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6701021482743855,0.7172089535017884,0.33588355537370357,750,320,58,104
refine,54.11695265464636,0.683,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6701082549349275,0.7171974154840199,0.3358744405514941,750,320,58,104
refine,70.79457843841377,0.5,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.670108557680952,0.7172089535017885,0.33589005004926725,750,320,58,104
refine,61.89658188912605,0.6,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6701096424150856,0.7172031844929042,0.33588176393573554,750,320,58,104
coarse,100.0,0.2,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6701161595734062,0.7172147225106726,0.3358650391195335,750,320,58,104
refine,70.79457843841377,0.517,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6701165572344483,0.7172031844929041,0.3358791839719954,750,320,58,104
refine,61.89658188912605,0.617,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6701192786781419,0.7172089535017885,0.33588241188519696,750,320,58,104
refine,70.79457843841377,0.533,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6701245881845141,0.7172031844929041,0.3358791839719954,750,320,58,104
refine,61.89658188912605,0.633,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6701283781500404,0.7171974154840198,0.3358705109669808,750,320,58,104
refine,70.79457843841377,0.55,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6701331581524238,0.7172031844929041,0.33588130637112856,750,320,58,104
coarse,100.0,0.25,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6701331654274783,0.7172031844929041,0.3358680009657267,750,320,58,104
coarse,31.622776601683793,0.95,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.670141222442268,0.7171339563862928,0.3359288973532251,750,320,58,104
coarse,100.0,0.3,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6701506655066859,0.7172031844929041,0.3358694816044111,750,320,58,104
refine,47.31512589614804,0.9,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6702346134045288,0.7171397253951772,0.33589947406716014,750,320,58,104
coarse,31.622776601683793,1.0,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6702386105593034,0.7170935733241028,0.3359111288067863,750,320,58,104
refine,54.11695265464636,0.9,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6702817091160099,0.7171339563862928,0.3358916280545798,750,320,58,104
coarse,56.23413251903491,0.9,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6702946775647892,0.7171339563862928,0.3358875186242005,750,320,58,104
refine,61.89658188912605,0.9,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6703265504003564,0.7171051113418714,0.33587795329953246,750,320,58,104
coarse,56.23413251903491,0.95,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6703629783929349,0.7171166493596399,0.33591426161030813,750,320,58,104
refine,70.79457843841377,0.9,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.670369741098448,0.7171108803507558,0.335884745910354,750,320,58,104
refine,80.97171416105618,0.883,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6703920850846617,0.717093573324103,0.33587559727897576,750,320,58,104
refine,80.97171416105618,0.9,0.6931818181818182,0.24528301886792453,0.6419753086419753,0.7009345794392523,0.35494880546075086,0.6708074932298738,0.6704114051418381,0.7170762662974501,0.3358747301640026,750,320,58,104
