threshold,valid_accuracy,valid_precision,valid_recall,valid_specificity,valid_f1,valid_gmean,tn,fp,fn,tp
0.61,0.8327922077922078,0.36585365853658536,0.37037037037037035,0.902803738317757,0.36809815950920244,0.5782488693741671,966,104,102,60
0.23263054447372414,0.4577922077922078,0.17396907216494845,0.8333333333333334,0.4009345794392523,0.2878464818763326,0.5780243502939217,429,641,27,135
0.6,0.8295454545454546,0.35714285714285715,0.37037037037037035,0.8990654205607477,0.36363636363636365,0.577050424833287,962,108,102,60
0.23,0.45535714285714285,0.17329910141206675,0.8333333333333334,0.3981308411214953,0.2869287991498406,0.5759997403945417,426,644,27,135
0.5938970477798293,0.825487012987013,0.3468208092485549,0.37037037037037035,0.8943925233644859,0.3582089552238806,0.5755488599024368,957,113,102,60
0.64,0.836038961038961,0.3717948717948718,0.35802469135802467,0.908411214953271,0.36477987421383645,0.5702925958311339,972,98,104,58
0.22253903963114507,0.44805194805194803,0.1713197969543147,0.8333333333333334,0.3897196261682243,0.28421052631578947,0.5698827556087189,417,653,27,135
0.63,0.8336038961038961,0.36477987421383645,0.35802469135802467,0.905607476635514,0.3613707165109034,0.5694118345397726,969,101,104,58
0.6271414150484633,0.8319805194805194,0.36024844720496896,0.35802469135802467,0.9037383177570093,0.3591331269349845,0.5688239027004524,967,103,104,58
0.62,0.8311688311688312,0.35802469135802467,0.35802469135802467,0.902803738317757,0.35802469135802467,0.568529708782299,966,104,104,58
0.22,0.4431818181818182,0.1708542713567839,0.8395061728395061,0.38317757009345793,0.2839248434237996,0.5671683483650163,410,660,26,136
0.21876709556250923,0.4407467532467532,0.17103620474406991,0.845679012345679,0.3794392523364486,0.284527518172378,0.5664660732657082,406,664,25,137
0.67,0.8449675324675324,0.3971631205673759,0.345679012345679,0.9205607476635514,0.3696369636963696,0.5641086154780268,985,85,106,56
0.66,0.8417207792207793,0.38620689655172413,0.345679012345679,0.9168224299065421,0.36482084690553745,0.5629620520660864,981,89,106,56
0.6568240267876689,0.8392857142857143,0.3783783783783784,0.345679012345679,0.914018691588785,0.36129032258064514,0.5621005947105029,978,92,106,56
0.65,0.8376623376623377,0.37333333333333335,0.345679012345679,0.9121495327102803,0.358974358974359,0.5615255555884009,976,94,106,56
0.2135664598713556,0.43262987012987014,0.16974169741697417,0.8518518518518519,0.3691588785046729,0.28307692307692306,0.5607750656740708,395,675,24,138
0.20968826106206767,0.42613636363636365,0.1696969696969697,0.8641975308641975,0.3598130841121495,0.28368794326241137,0.5576285312484929,385,685,22,140
0.21000000000000002,0.42613636363636365,0.16889428918590524,0.8580246913580247,0.36074766355140186,0.28223350253807106,0.5563545656115533,386,684,23,139
0.6900000000000001,0.8498376623376623,0.4122137404580153,0.3333333333333333,0.9280373831775701,0.36860068259385664,0.5561886320238156,993,77,108,54
0.68,0.8482142857142857,0.40601503759398494,0.3333333333333333,0.9261682242990654,0.36610169491525424,0.5556282403127308,991,79,108,54
0.6765375512560445,0.8457792207792207,0.39705882352941174,0.3333333333333333,0.9233644859813084,0.3624161073825503,0.5547865913968807,988,82,108,54
