Date,Actual_Return (%),GARCH_Vol,GJR_GARCH_Vol,VaR_95,Risk_Label
2019-12-03,-0.45156588806801023,0.9290718781533777,0.9773137062848415,-1.526587515986779,lowrisk
2019-12-04,-0.7413663924619168,0.909955748282404,0.9831500717937284,-1.5359277902730053,lowrisk
2019-12-05,-0.3105331317936784,0.9072979432567806,0.9700201175669076,-1.514915162866897,lowrisk
2019-12-06,1.185773851690153,0.8846717288173973,0.9493404315769942,-1.4818202617671095,lowrisk
2019-12-09,0.5301230361290573,0.91048889383864,0.9106493144939831,-1.4199006226619941,lowrisk
2019-12-10,0.45932502176485973,0.8915451588119203,0.9312787922906579,-1.4529151726776093,lowrisk
2019-12-11,0.3466831782489877,0.8712949787711092,0.871216303056588,-1.3567936869849286,lowrisk
2019-12-12,1.7085920190402657,0.8490297669527248,0.8706701335557963,-1.3559196202500061,lowrisk
2019-12-13,1.7385091575225067,0.9371034980309105,0.8265714955124365,-1.2853460116665796,lowrisk
2019-12-16,-0.12070830750988437,1.0144113008533462,0.9178470896820827,-1.431419639832025,lowrisk
2019-12-17,1.5886338285107242,0.9814233010365978,0.9140322269445396,-1.4253144936963518,lowrisk
2019-12-18,-0.06115751516580384,1.0352270687357394,0.8643875598408451,-1.3458652530874755,lowrisk
2019-12-19,0.03058343288489239,1.0004515283199162,0.9385031979092726,-1.4644768080704011,lowrisk
2019-12-20,0.33920184766354733,0.9671408638810614,0.8330662630846278,-1.2957399649680283,lowrisk
2019-12-23,-0.14910790890533593,0.9388376799183318,0.8617075248520486,-1.3415762376284663,lowrisk
2019-12-24,-0.6703331691979232,0.9105994171756193,0.8018575052352851,-1.2457947793895339,lowrisk
2019-12-26,0.3952586851638255,0.9035764515071835,0.8450966708545464,-1.3149929243954475,lowrisk
2019-12-27,0.3869314230946064,0.8805682024999453,0.7915592832944862,-1.2293139374270092,lowrisk
2019-12-30,-0.48560232287028837,0.8587859549332075,0.794340619948902,-1.233765071817928,lowrisk
2020-01-02,-1.1709998010051788,0.8460857126988314,0.7825680554901338,-1.214924753998603,highrisk
2020-01-03,0.1342250570024971,0.8852116979609628,0.8844366479302536,-1.3779509717866634,lowrisk
2020-01-06,-0.7976966610458671,0.8587208617069702,0.8260134859317151,-1.2844529965649134,lowrisk
2020-01-07,0.9660973919181269,0.8643879528084715,0.8787791496405426,-1.368896949087212,lowrisk
