Date,Actual_Return (%),GARCH_Vol,GJR_GARCH_Vol,VaR_95,Risk_Label
2021-09-13,0.24437939096917446,1.043105956351419,1.072141406063511,-1.9966529795609043,lowrisk
2021-09-14,0.6471504356890123,1.008770813204691,1.068271092130699,-1.9893100647391428,lowrisk
2021-09-15,0.11876269425317929,0.9880125338770788,1.0023942457114128,-1.864325869560016,lowrisk
2021-09-16,-0.8831433925882226,0.9555668569421648,0.9970768267575214,-1.8542374490525677,lowrisk
2021-09-17,0.43159478173542154,0.9584352842689816,0.9978683109401804,-1.8557390845883222,lowrisk
2021-09-23,-0.12903983557217244,0.9330553862583335,0.9637282700384736,-1.7909672297195516,lowrisk
2021-09-24,-0.15116304875595635,0.9048718309418997,0.9358998470472202,-1.7381700294934055,lowrisk
2021-09-27,0.2753391406219634,0.8787001216269988,0.9030640885438294,-1.6758727115021637,lowrisk
2021-09-28,-1.1674542903645766,0.8544297127238554,0.8749742899330586,-1.6225796189675592,lowrisk
2021-09-29,-1.5156166551995225,0.8920728580500282,0.9565069453276479,-1.7772666428492385,highrisk
2021-09-30,0.30197342080889616,0.9623149661720818,1.0638254990272826,-1.9808757072019294,lowrisk
2021-10-01,-1.6355247252046405,0.9335494063797807,1.002602561543093,-1.8647210947108968,highrisk
2021-10-05,-1.7322861946592623,1.0116493243253668,1.1607548230129676,-2.164773908255782,highrisk
2021-10-06,-1.5793811090712353,1.0892469348848308,1.2464625473285886,-2.327382040345819,highrisk
2021-10-07,1.6128810459233744,1.139087893301038,1.328381154177796,-2.482801306806729,lowrisk
2021-10-08,-0.18567264982324377,1.1756594505100804,1.2453451616607756,-2.325262091441352,lowrisk
2021-10-12,-1.75240084713914,1.13473986165365,1.281724129049587,-2.3942817274390946,highrisk
2021-10-13,0.8917549187880948,1.19704603961908,1.3392324747178947,-2.503388867354223,lowrisk
2021-10-14,1.4191943445639774,1.175039991490589,1.2851717909597404,-2.400822769891972,lowrisk
2021-10-15,0.9198067120949813,1.1904440725496555,1.2495259366519478,-2.3331940254348367,lowrisk
2021-10-18,-0.2980130936671166,1.1703788542438782,1.2364374166485825,-2.308361960337264,lowrisk
2021-10-19,0.8610379650761177,1.131863162446569,1.1861151858284138,-2.2128886057287813,lowrisk
