Date,Actual_Return(%),GARCH_Mu,GARCH_Vol,GJR_GARCH_Vol,VaR_95,GJR_VaR_95,Risk_Label
2009-06-15,-1.1173908719710746,0.05303105492721201,1.497800847762852,1.320574415347872,-2.3382529397045575,-2.0759275409477422,highrisk
2009-06-16,-0.9901614729107673,0.05303105492721201,1.4727429459927084,1.4646993661174323,-2.298247247671803,-2.306579060224042,highrisk
2009-06-17,-0.605587701951924,0.05303105492721201,1.442432480469656,1.3444379907874098,-2.2498556800055325,-2.114117805028349,lowrisk
2009-06-18,-1.2792441326761723,0.05303105492721201,1.3973304198872143,1.3761335471811074,-2.177848887008456,-2.1648420425561237,highrisk
2009-06-19,0.6190277894616071,0.05303105492721201,1.3902299245403504,1.353340761046307,-2.1665127331384184,-2.1283654247154202,lowrisk
2009-06-22,1.3440378496972358,0.05303105492721201,1.3451049341852828,1.3134250501072264,-2.0944693320713417,-2.06448599702484,lowrisk
2009-06-23,-2.660482265631882,0.05303105492721201,1.339451936413933,1.2546908985726488,-2.085444151512452,-1.9704903272083412,highrisk
2009-06-24,0.43502901287792173,0.05303105492721201,1.480839027043659,1.59734843263089,-2.311172883990741,-2.5188650562194965,lowrisk
2009-06-25,2.136035754940603,0.05303105492721201,1.4262498592641768,1.4210558487379323,-2.224019639695067,-2.236733807640134,lowrisk
2009-06-26,0.23454423532624408,0.05303105492721201,1.4808801175011739,1.4425898383056583,-2.3112384861390733,-2.271195900312883,lowrisk
2009-06-29,-0.26250467502741254,0.05303105492721201,1.4234172559559244,1.4236853832113392,-2.219497303521815,-2.240942004194875,lowrisk
2009-06-30,0.10061931147122055,0.05303105492721201,1.370609271803801,1.336304316513429,-2.135187772331234,-2.1011010142605118,lowrisk
2009-07-01,1.6401938237470874,0.05303105492721201,1.3178808652976277,1.301967458725349,-2.0510052892401216,-2.0461497488917706,lowrisk
2009-07-02,-0.0549702289201112,0.05303105492721201,1.3377895993784885,1.2318475922253571,-2.082790180557315,-1.9339328589409552,lowrisk
2009-07-03,0.5866683783255479,0.05303105492721201,1.2869864847664778,1.26167581972618,-2.0016814837431847,-1.9816687017193795,lowrisk
2009-07-06,0.8600574700866823,0.05303105492721201,1.2467431488966194,1.1514375304339293,-1.9374317905346925,-1.8052479725402093,lowrisk
2009-07-07,0.33007827882490404,0.05303105492721201,1.2197625146520734,1.1578217415303689,-1.894356398415398,-1.8154649959002298,lowrisk
2009-07-08,-0.20549698264234031,0.05303105492721201,1.1770498719492104,1.094217085183692,-1.8261643827570162,-1.713674774699291,lowrisk
2009-07-09,-0.0054104787770547875,0.05303105492721201,1.1363357831888417,1.0717335073134278,-1.7611631184339893,-1.6776930007812199,lowrisk
2009-07-10,-0.08665710173913797,0.05303105492721201,1.0957513092617968,1.0187817798922196,-1.6963687880814278,-1.5929512797066088,lowrisk
2009-07-13,-3.534874284594356,0.05303105492721201,1.057888842799804,0.9916119191020496,-1.6359202243200457,-1.5494697753847224,highrisk
2009-07-14,0.7159261113906825,0.05303105492721201,1.4055939718207227,1.62165863922457,-2.191041895616324,-2.5577700900447518,lowrisk
2009-07-15,2.6562654963549823,0.05303105492721201,1.362773274595032,1.4180089327793277,-2.122677367670096,-2.2318576512827035,lowrisk
2009-07-16,1.0581003146791346,0.05303105492721201,1.4859181960531456,1.4659615959052161,-2.319281929713713,-2.308599079774256,lowrisk
2009-07-17,0.5035108549195977,0.05303105492721201,1.452771737203633,1.4809783457454855,-2.2663626136084054,-2.3326312556518958,lowrisk
2009-07-20,2.6832722821007136,0.05303105492721201,1.4011216505027744,1.3835968957502895,-2.183901700441222,-2.176786072213576,lowrisk
2009-07-21,0.7100841687638025,0.05303105492721201,1.5214997549391454,1.354619826383277,-2.3760889560919027,-2.130412387171612,lowrisk
2009-07-22,0.34544036257225047,0.05303105492721201,1.4718518100080196,1.4420618527277265,-2.296824522333912,-2.2703509343645463,lowrisk
2009-07-23,0.05660069305391892,0.05303105492721201,1.416186498737129,1.285664744589909,-2.2079531826647605,-2.020059569754928,lowrisk
2009-07-24,0.3748167500635752,0.05303105492721201,1.3611071564834147,1.3050992265023897,-2.120017360113399,-2.051161698536423,lowrisk
2009-07-27,1.4954512416813948,0.05303105492721201,1.311658065313956,1.1974019491090828,-2.0410704023524726,-1.8788074981009646,lowrisk
2009-07-28,0.22693316937011515,0.05303105492721201,1.3202192814243416,1.1919848068425578,-2.0547386407500716,-1.8701381310882563,lowrisk
2009-07-29,-0.14114266503064804,0.05303105492721201,1.2708423375275142,1.1729497686857615,-1.9759068682746639,-1.8396752553203592,lowrisk
2009-07-30,0.8238765314226331,0.05303105492721201,1.224243028718664,1.108116015723115,-1.9015096735595292,-1.7359180395060863,lowrisk
2009-07-31,1.5291737466057758,0.05303105492721201,1.1970481493655583,1.0796699069797397,-1.8580922326960425,-1.690394081550681,lowrisk
2009-08-03,0.41792269486720013,0.05303105492721201,1.219670426920537,1.0472707953199667,-1.8942093775889284,-1.6385439037179927,lowrisk
2009-08-04,0.14219244008803245,0.05303105492721201,1.1786966622378974,1.0711667441981914,-1.8287935328644782,-1.6767859768904847,lowrisk
2009-08-05,-0.4468585810025901,0.05303105492721201,1.136017448275852,0.9892359957004876,-1.7606548871938337,-1.5456674473400067,lowrisk
2009-08-06,0.2703184213249954,0.05303105492721201,1.1035684057000603,1.00062044191594,-1.7088490170953403,-1.56388663702016,lowrisk
2009-08-07,0.592133393653354,0.05303105492721201,1.06622326291379,0.9382002808214971,-1.6492263761044297,-1.4639920322828839,lowrisk
2009-08-10,-0.0878613134940778,0.05303105492721201,1.0394618110387963,0.9270806548138824,-1.6065009152146432,-1.446196649743317,lowrisk
2009-08-11,0.09274519802364396,0.05303105492721201,1.0046980486812183,0.8924392948129538,-1.5509995255318803,-1.3907580718194523,lowrisk
2009-08-12,-1.123583940882566,0.05303105492721201,0.9711917505241903,0.8659511876965553,-1.4975057151752265,-1.3483676174496249,highrisk
2009-08-13,-0.10366621645059647,0.05303105492721201,0.9914285403571802,0.9392928518026128,-1.5298143573439333,-1.465740537003031,lowrisk
2009-08-14,1.9564352224361328,0.05303105492721201,0.959528083478422,0.8861502746517456,-1.4788843207709448,-1.3806933880350238,lowrisk
2009-08-17,-2.91927078542076,0.05303105492721201,1.0604301228873843,0.8732473634600298,-1.6399774542304062,-1.360044110768558,highrisk
2009-08-18,0.40313482308415194,0.05303105492721201,1.2992658671134825,1.4551524965553666,-2.02128588610029,-2.291300651058485,lowrisk
2009-08-19,-0.12425140025756481,0.05303105492721201,1.253640816580412,1.228661318103632,-1.9484441239548387,-1.9288336796310404,lowrisk
2009-08-20,2.037973245185402,0.05303105492721201,1.2077536914919147,1.3060235652331467,-1.8751839519181601,-2.052640971427318,lowrisk
2009-08-21,0.5054901873362192,0.05303105492721201,1.2800994782262858,1.1593614053303767,-1.990686171158682,-1.8179290091939053,lowrisk
2009-08-24,2.082314642573907,0.05303105492721201,1.237913019865006,1.2869940765294794,-1.9233342245896812,-2.022186976771182,lowrisk
2009-08-25,-0.7052402154851589,0.05303105492721201,1.3110648081008924,1.1139978967377933,-2.040123249411267,-1.7453311548965444,lowrisk
2009-08-26,0.7147312242829256,0.05303105492721201,1.277694783190648,1.300383980851436,-1.9868470033819516,-2.043615617394009,lowrisk
2009-08-27,-0.9541146926877442,0.05303105492721201,1.24245683608427,1.0969063937583132,-1.9305885635199225,-1.7179786312156478,highrisk
2009-08-28,0.5354302754078719,0.05303105492721201,1.2265300188434782,1.2343248279442098,-1.9051609219144205,-1.9378973229640686,lowrisk
2009-08-31,-1.1026541596983872,0.05303105492721201,1.1882161946085572,1.083643436801975,-1.8439917519256694,-1.6967531518261227,highrisk
2009-09-01,2.1225116208803976,0.05303105492721201,1.1862854490276278,1.1999853557462845,-1.8409092586741276,-1.882941873603592,lowrisk
2009-09-02,-0.6534137370673923,0.05303105492721201,1.2714386225154632,1.077008369534447,-1.9768588551493216,-1.686134668783567,lowrisk
2009-09-03,0.04274968436750573,0.05303105492721201,1.2383749671242108,1.2398745370156556,-1.9240717372496257,-1.9467788443247738,lowrisk
2009-09-04,-0.37582810490931284,0.05303105492721201,1.1923366278598506,1.0566637925594242,-1.8505701472440346,-1.653576062079684,lowrisk
2009-09-08,0.7549696931919089,0.05303105492721201,1.1544735602298761,1.1262679994259164,-1.7901206236999314,-1.7649677120060545,lowrisk
2009-09-09,-0.6216051659865556,0.05303105492721201,1.128737429989189,1.0082299125478862,-1.749032119563861,-1.576064514291064,lowrisk
2009-09-10,2.2729864436526643,0.05303105492721201,1.103483720818177,1.0704382551460436,-1.7087138151404626,-1.6756201336013328,lowrisk
2009-09-11,0.4132522299697154,0.05303105492721201,1.2207389045698147,0.9724298664716047,-1.8959152342154324,-1.518771623826467,lowrisk
2009-09-14,-1.1136333031778891,0.05303105492721201,1.1796021461131427,1.1333650715209391,-1.830239165040148,-1.776325568174538,highrisk
2009-09-15,1.2664296442312795,0.05303105492721201,1.1791936797916895,1.0429868081490634,-1.8295870363020075,-1.6316879905381236,lowrisk
2009-09-16,2.0107391467642337,0.05303105492721201,1.1822329513584806,1.0786756443792394,-1.8344393245510509,-1.6888029054348141,lowrisk
2009-09-17,0.8039058713119283,0.05303105492721201,1.2550652350966107,1.0316556144339437,-1.9507182508553078,-1.6135540239233825,lowrisk
2009-09-18,0.013493210279647583,0.05303105492721201,1.224946313453473,1.1169632810120182,-1.9026324887405524,-1.750076831369882,lowrisk
2009-09-21,-0.22062199978854827,0.05303105492721201,1.179648493136069,1.0030123583093522,-1.8303131594528816,-1.567714559577473,lowrisk
2009-09-22,1.5298196409037328,0.05303105492721201,1.1390493768758063,1.0233945029522518,-1.7654954521759982,-1.6003332879995265,lowrisk
2009-09-23,-0.25780164620539653,0.05303105492721201,1.167916623680953,0.9465297935201955,-1.8115828778556784,-1.4773222346422092,lowrisk
2009-09-24,-1.04689408770626,0.05303105492721201,1.1286549160994166,1.0219562892792824,-1.7489003836630286,-1.5980316312291818,highrisk
2009-09-25,-0.23864692113981567,0.05303105492721201,1.1279056450966665,0.992714865655907,-1.7477041500254296,-1.551234884735806,lowrisk
2009-09-28,-0.978536216342662,0.05303105492721201,1.0904853694185006,0.9952365361426141,-1.687961557118262,-1.5552704602955376,highrisk
2009-09-29,0.8747897942686923,0.05303105492721201,1.0882471907693847,1.0060694013914475,-1.6843882377489003,-1.5726069229580912,lowrisk
2009-09-30,-0.8338274409317047,0.05303105492721201,1.0731564803136895,0.9703420815548628,-1.6602954657130016,-1.5154304205136653,lowrisk
2009-10-01,-1.7489933940344906,0.05303105492721201,1.062987151008312,1.0115029898405887,-1.6440598263485222,-1.5813026097508687,highrisk
2009-10-05,-2.60851601043238,0.05303105492721201,1.1350542438955629,1.1520191694391997,-1.7591171024999708,-1.8061788031807031,highrisk
2009-10-06,-0.5385733151033076,0.05303105492721201,1.3080005543391404,1.4533315195841428,-2.035231076338383,-2.2883864359781865,lowrisk
2009-10-07,-0.1482568275498722,0.05303105492721201,1.2684166352916522,1.3425814428551162,-1.9720341618724588,-2.111146663675611,lowrisk
2009-10-08,0.9858358591160188,0.05303105492721201,1.2220274473250416,1.3316659972998186,-1.8979724313865884,-2.093678042958213,lowrisk
2009-10-09,2.138021707615338,0.05303105492721201,1.2033127359858766,1.2431548788480822,-1.8680938332028967,-1.952028565648908,lowrisk
2009-10-12,-0.6235532475607746,0.05303105492721201,1.287778110542998,1.2402651916388618,-2.002945338047953,-1.9474040315798167,lowrisk
2009-10-13,-0.5288616539664589,0.05303105492721201,1.2525015241190756,1.2951035434567584,-1.9466252093561003,-2.035165027117846,lowrisk
2009-10-14,1.3053741504529486,0.05303105492721201,1.215858218150882,1.1945526976543206,-1.8881230719037052,-1.8742476757153745,lowrisk
2009-10-15,0.7245606343441765,0.05303105492721201,1.2185257807957235,1.1900569635234095,-1.8923819157058135,-1.8670528915921527,lowrisk
2009-10-16,-1.1841562716784064,0.05303105492721201,1.1873488116708146,1.1563060971122892,-1.842606949039933,-1.8130394222167967,highrisk
2009-10-19,0.5938309081931697,0.05303105492721201,1.1914352540697948,1.2014698563039237,-1.849131076942692,-1.8853176059605345,lowrisk
2009-10-20,0.617910448071065,0.05303105492721201,1.1570261755525753,1.1301892182783173,-1.7941959506532705,-1.771243066001958,lowrisk
2009-10-21,-0.4099779533400693,0.05303105492721201,1.1255482719520964,1.112043500548145,-1.7439405330676712,-1.7422034213014717,lowrisk
2009-10-22,-1.5771800534767664,0.05303105492721201,1.0925538054139747,1.0729249782702472,-1.6912638772479944,-1.679599780869585,highrisk
2009-10-23,0.6916218710353851,0.05303105492721201,1.1418505572609887,1.1940473670911207,-1.7699676207097308,-1.8734389659013109,lowrisk
2009-10-26,1.2587519927208195,0.05303105492721201,1.1141957586036808,1.10765976308527,-1.7258159048773098,-1.7351878719429348,lowrisk
2009-10-27,-0.45169496584535945,0.05303105492721201,1.122599956126307,1.1059308010736166,-1.7392334583882436,-1.7324209137401425,lowrisk
2009-10-28,-2.545167767117599,0.05303105492721201,1.0911215838187351,1.093709694233174,-1.688977292497707,-1.712862767527881,highrisk
2009-10-29,-1.600189943084334,0.05303105492721201,1.2638975108812944,1.4067356650531286,-1.9648192441560086,-2.2138163869882668,highrisk
2009-10-30,-0.41979126893615565,0.05303105492721201,1.2953517105628587,1.4105716941645086,-2.0150368177238303,-2.2199554068998335,lowrisk
2009-11-02,-1.2455751819403877,0.05303105492721201,1.252859851457691,1.3784430347802636,-1.9471972897037313,-2.1685380495323683,highrisk
2009-11-03,-0.5498541536579041,0.05303105492721201,1.2556885886748772,1.3872189111495126,-1.9517134535465948,-2.1825825935668335,lowrisk
2009-11-04,1.9741753074463626,0.05303105492721201,1.2195946532279291,1.3372862255618436,-1.8940884026151072,-2.1026724202703573,lowrisk
2009-11-05,-1.7823644133409053,0.05303105492721201,1.283295145149573,1.2831493697907987,-1.9957881492869793,-2.0160340695492645,highrisk
2009-11-06,1.4681373244433997,0.05303105492721201,1.3300680785730055,1.4834804027783137,-2.070462540908862,-2.3366354426636264,lowrisk
2009-11-09,0.36730722336321386,0.05303105492721201,1.3348143130800085,1.3193666131328927,-2.078040046708994,-2.073994624999582,lowrisk
2009-11-10,0.45244708789583965,0.05303105492721201,1.286617036104571,1.3871668576618859,-2.0010916478692264,-2.182499289351008,lowrisk
2009-11-11,0.8845201768861348,0.05303105492721201,1.2427506775297994,1.240996091393181,-1.9310576902043568,-1.948573732855496,lowrisk
2009-11-12,-1.6365109857058726,0.05303105492721201,1.2172301423642549,1.2596922757205877,-1.8903133900746334,-1.9784943211836126,highrisk
2009-11-13,0.08222204095710293,0.05303105492721201,1.257384027174894,1.3284861877257788,-1.954420271983123,-2.0885892092389615,lowrisk
2009-11-16,1.4685667925394057,0.05303105492721201,1.2103866710751676,1.258821422070707,-1.879387582824785,-1.9771006435702656,lowrisk
2009-11-17,-0.4296945783569084,0.05303105492721201,1.2264664962589438,1.2175566739397963,-1.9050595062022304,-1.911062273405156,lowrisk
2009-11-18,1.217438269294974,0.05303105492721201,1.1881659299758334,1.2284072957623038,-1.8439115029313469,-1.9284271529426034,lowrisk
2009-11-19,1.0953226666029503,0.05303105492721201,1.1868571276623983,1.1405289209721947,-1.8418219607676278,-1.7877902920198958,lowrisk
2009-11-20,-0.06079966733203567,0.05303105492721201,1.1774010566263404,1.1632543305088565,-1.8267250596312719,-1.824159083182142,lowrisk
2009-11-23,-0.01871118492057995,0.05303105492721201,1.1349499205338613,1.101669218627265,-1.7589505471228153,-1.7256008561406513,lowrisk
2009-11-24,-0.8457916477760705,0.05303105492721201,1.0944964454477177,1.07116455792745,-1.6943653603503435,-1.6767824780745937,lowrisk
2009-11-25,0.32506680375276903,0.05303105492721201,1.0833849624581937,1.0723840471263741,-1.6766255443600144,-1.678734097381112,lowrisk
2009-11-27,-5.7498804182811964,0.05303105492721201,1.0480800843413052,1.0259651853054046,-1.6202602471314553,-1.6044473000922659,highrisk
2009-11-30,1.982902255495975,0.05303105492721201,1.8610432163462645,2.351304805453708,-2.9181802801537446,-3.725465175984184,lowrisk
2009-12-01,1.126721298949222,0.05303105492721201,1.8583484864371416,1.9901836480723714,-2.9138780629990637,-3.1475420395107676,lowrisk
2009-12-02,1.5240363130386596,0.05303105492721201,1.805004542117059,2.144905764506109,-2.828712855318971,-3.3951528177315735,lowrisk
2009-12-03,1.4449196405325073,0.05303105492721201,1.775628067540257,1.8849946397424229,-2.781812432222578,-2.979201967559852,lowrisk
2009-12-04,0.5563243109689145,0.05303105492721201,1.7436778268927182,1.9557607545892155,-2.7308029143689807,-3.0924530862283426,lowrisk
2009-12-07,0.48831769830760785,0.05303105492721201,1.6780258758485138,1.7867180808789223,-2.6259876046548474,-2.8219242894751178,lowrisk
2009-12-08,-0.29735624738334404,0.05303105492721201,1.6143255112129584,1.7698687676133371,-2.5242880611990346,-2.794959356042576,lowrisk
2009-12-09,0.3900977086222974,0.05303105492721201,1.552332001245231,1.651217107361153,-2.425313562434201,-2.605074221264083,lowrisk
2009-12-10,1.3717742989875046,0.05303105492721201,1.4932634525998176,1.6087084657063169,-2.3310088521832495,-2.5370451761354826,lowrisk
2009-12-11,0.018289620586702075,0.05303105492721201,1.4776070181545726,1.5171564720855768,-2.306012884823613,-2.3905292098947664,lowrisk
2009-12-14,0.3376795380104389,0.05303105492721201,1.4194987079088803,1.5047881111594135,-2.213241223989554,-2.3707354044270477,lowrisk
2009-12-15,0.04099728897781531,0.05303105492721201,1.366402561684004,1.3995212536434176,-2.128471633403585,-2.2022707459077386,lowrisk
2009-12-16,-0.12758534981902175,0.05303105492721201,1.3138280582858508,1.3714749391691448,-2.044534861242255,-2.157386601912887,lowrisk
2009-12-17,-1.1095494237911132,0.05303105492721201,1.264848719372027,1.2914572939316218,-1.9663378770522604,-2.029329722487089,highrisk
2009-12-18,-0.10148127053695807,0.05303105492721201,1.2570057118635163,1.3239729168864591,-1.9538162802372425,-2.0813663601039845,lowrisk
2009-12-21,-0.221768589802189,0.05303105492721201,1.2107167062186677,1.241240370152546,-1.8799144938340133,-1.9489646663245008,lowrisk
2009-12-22,0.7694641136985778,0.05303105492721201,1.1684534122558454,1.2150869000461024,-1.8124398769217147,-1.9071097509736983,lowrisk
2009-12-23,0.49448470826027613,0.05303105492721201,1.1424476501690086,1.149778245504495,-1.7709208974530233,-1.8025925226139976,lowrisk
2009-12-24,1.2346401899135238,0.05303105492721201,1.1078155905958929,1.1318361475839693,-1.7156297752173668,-1.7738787425066922,lowrisk
2009-12-28,0.16227211711720121,0.05303105492721201,1.1149518528178626,1.0737866018912494,-1.7270230319766884,-1.6809786871322923,lowrisk
2009-12-29,-0.764071108791192,0.05303105492721201,1.0757946918739056,1.0867506372631281,-1.6645074496278327,-1.701725784970032,lowrisk
2009-12-30,0.6874763769926929,0.05303105492721201,1.0613710169566097,1.0487431970899292,-1.64147961984324,-1.6409002736831766,lowrisk
2010-01-04,0.7320139840766103,0.05303105492721201,1.0388261171372923,1.027359600768647,-1.6054860108270392,-1.6066788640468894,lowrisk
2010-01-05,-0.2912686183537593,0.05303105492721201,1.0198856644050653,0.9902580970367669,-1.575247009736004,-1.547303175399641,lowrisk
2010-01-06,0.8178642060602781,0.05303105492721201,0.9898279435388627,0.9778067925525182,-1.527258956497941,-1.5273766305444365,lowrisk
2010-01-07,-1.5068228246703763,0.05303105492721201,0.9789745156289945,0.929805373947334,-1.5099311331851673,-1.4505571758311049,highrisk
2010-01-08,0.6081538214944977,0.05303105492721201,1.0357361915683077,1.0892866415291877,-1.6005528519436316,-1.7057842997083514,lowrisk
2010-01-11,-0.1933098379676701,0.05303105492721201,1.0115544252066486,0.9911357431780398,-1.561945936378769,-1.5487077234309892,lowrisk
2010-01-12,0.36382351025545584,0.05303105492721201,0.9798552535724967,1.0113507828546338,-1.5113372577383128,-1.5810590240818536,lowrisk
2010-01-13,-1.7503421431397763,0.05303105492721201,0.9513581530980397,0.9354738256365361,-1.4658407817817365,-1.4596287278911588,highrisk
2010-01-14,0.9174395668134148,0.05303105492721201,1.0408654278207476,1.14402438079703,-1.608741831522235,-1.7933842791460848,lowrisk
2010-01-15,0.9090990742356376,0.05303105492721201,1.031875969989465,1.0321926883173005,-1.5943898923679272,-1.614413534414095,lowrisk
2010-01-18,0.5228002428548941,0.05303105492721201,1.0230917014223952,1.067291201650088,-1.5803655440305928,-1.6705837213339902,lowrisk
2010-01-19,-0.11148024367259701,0.05303105492721201,0.9965629833044494,0.9983307695745569,-1.5380116495670573,-1.5602223415503957,lowrisk
2010-01-20,0.3118306775639386,0.05303105492721201,0.9644663172118815,0.9925732782681616,-1.486768359097008,-1.5510082942258387,lowrisk
2010-01-21,0.5898160360809512,0.05303105492721201,0.9357451404298589,0.9353799502245645,-1.4409141385920439,-1.459478493623752,lowrisk
2010-01-22,-2.4529074362983487,0.05303105492721201,0.91750167037986,0.9217039104641843,-1.411787891265995,-1.4375919338603538,highrisk
2010-01-25,-0.6136201893176472,0.05303105492721201,1.1157626772708023,1.2764065116657342,-1.7283175375444124,-2.0052430825445415,lowrisk
2010-01-26,-2.045118686756281,0.05303105492721201,1.091014181784809,1.1676095082424607,-1.6888058219279698,-1.8311289267492024,highrisk
2010-01-27,-0.874018838253377,0.05303105492721201,1.1946221820605232,1.4026435434970195,-1.8542191031029494,-2.2072675274817057,lowrisk
2010-01-28,1.2363375102175753,0.05303105492721201,1.1775900821514993,1.301076551681441,-1.8270268445538564,-2.0447239786686824,lowrisk
2010-01-29,-2.5024201492359235,0.05303105492721201,1.1785585254620101,1.29878159238769,-1.8285729933570112,-2.0410512221823516,highrisk
2010-02-01,0.19947675960316352,0.05303105492721201,1.327656047220324,1.5566482392546,-2.066611660481847,-2.453730175777524,lowrisk
2010-02-02,-0.7094714608886211,0.05303105492721201,1.2776470067204502,1.4187826028231583,-1.9867707268137584,-2.233095800333754,lowrisk
2010-02-03,1.2300377380669514,0.05303105492721201,1.246589806713486,1.4368960586076298,-1.9371869751383222,-2.262083814371049,lowrisk
2010-02-04,-0.06610292938340898,0.05303105492721201,1.2412255246093948,1.330722642390113,-1.9286227378050598,-2.092168337373035,lowrisk
2010-02-05,-3.1962045419304563,0.05303105492721201,1.1954666050415803,1.3431420549035005,-1.855567249728929,-2.1120438436572453,highrisk
2010-02-08,-0.8275651234649564,0.05303105492721201,1.4460357095828082,1.716530241606387,-2.255608343398761,-2.709598618753361,lowrisk
2010-02-09,1.289772853466274,0.05303105492721201,1.4095328467984596,1.5970063502396343,-2.1973304277033407,-2.518317601924876,lowrisk
