KODEX 200,TOPIX,Gold Spot,JPY/KRW,NASDAQ,KOSDAQ,KOSPI 200 Close,KOSPI 200 Open,KOSPI 200_MA5,KOSPI 200_RSI14,KOSPI 200_BB_UPPER15,Actual_Return(%),Signal2_Sell
18540.0,874.0,939.0999755859376,13.51200008392334,1862.9000244140625,486.6700134277344,184.259994506836,181.94000244140625,182.2239959716797,63.19647153406826,187.24633660222096,2.6562654963549823,0
18765.0,881.0,935.0999755859376,13.468999862670898,1885.030029296875,482.2799987792969,186.22000122070312,186.57000732421875,182.52399597167968,65.77273282137776,187.89898018424083,1.0581003146791346,0
18860.0,887.0,937.2000122070312,13.368000030517578,1886.6099853515625,485.8699951171875,187.1600036621093,187.6300048828125,183.0439971923828,68.58034190007552,188.66015142007376,0.5035108549195977,0
19400.0,887.0,948.5,13.204999923706056,1909.2900390625,493.6199951171875,192.25,188.1100006103516,185.863998413086,74.21475444096124,190.86596003699265,2.6832722821007136,0
19485.0,909.0,946.5999755859376,13.32699966430664,1916.199951171875,495.9100036621094,193.6199951171875,193.6499938964844,188.7019989013672,72.62505080840828,192.95301672694265,0.7100841687638025,0
19575.0,915.0,953.0,13.37600040435791,1926.3800048828125,497.7699890136719,194.2899932861328,193.9600067138672,190.70799865722657,73.5963332598179,194.958616063036,0.3454403625722504,0
19585.0,915.0,954.5,13.222999572753906,1973.5999755859373,497.8900146484375,194.3999938964844,194.4499969482422,192.3439971923828,72.5984086410371,196.57459291464565,0.0566006930539189,0
19650.0,927.0,952.7999877929688,13.126999855041504,1965.9599609375,500.0199890136719,195.1300048828125,195.8999938964844,193.93799743652343,71.64968829828885,198.11720719182568,0.3748167500635752,0
19920.0,935.0,953.2999877929688,13.015999794006348,1967.8900146484373,504.6499938964844,198.07000732421875,196.22999572753903,195.1019989013672,74.10713728188256,200.2358668060737,1.4954512416813948,0
19980.0,936.0,939.0,13.142999649047852,1975.510009765625,504.1600036621094,198.5200042724609,197.69000244140625,196.08200073242188,75.58441984921271,202.11244550528653,0.2269331693701151,0
